user_id,movie_id,movie_name,actors,release_time,score,movie_type,duration,release_place,cumulative_box_office
150,826,忠烈杨家将,徐帆 /郑少秋 /郑伊健,2013/4/4,8.3,战争 / 古装,103分钟,"中国大陆,中国香港",6177(万)
293,78202,极速蜗牛,瑞安·雷诺兹 /保罗·吉亚玛提 /比尔·哈德尔,2013/9/18,8.9,动画 / 冒险 / 喜剧,96分钟,美国,11310(万)
471,78165,校花诡异事件,赵奕欢 /王一 /孔宋今,2013/7/12,5.1,惊悚 / 恐怖,102分钟,中国大陆,795(万)
295,705,柳堡的故事,廖有梁 /陶玉玲 /徐林格,2021/11/1,暂无评分,爱情 / 剧情,82分钟,中国大陆,3(万)
498,78552,有种你爱我,郑恺 /江一燕 /于笑,2015/2/6,8.2,剧情 / 喜剧 / 爱情,105分钟,中国大陆,6746(万)
16,1349,我的野蛮女友,车太铉 /全智贤 /金仁文,2001/7/27,8.7,剧情 / 喜剧 / 爱情,123分钟,韩国,暂无
353,78071,海啸奇迹,娜奥米·沃茨 /伊万·麦克格雷格 /汤姆·赫兰德,2013/8/29,8.2,剧情 / 家庭 / 灾难,114分钟,"西班牙,美国",5506(万)
313,969,厨子戏子痞子,黄渤 /刘烨 /张涵予,2013/3/29,8.4,剧情 / 喜剧 / 动作,108分钟,中国大陆,27281(万)
119,78262,迷魂之密室逃脱,李威 /蓝心妍 /赵楚纶,2013/12/28,6.5,悬疑 / 惊悚,90分钟,中国大陆,333(万)
398,341928,武林外传,闫妮 /姚晨 /沙溢,2011/1/26,6.7,喜剧 / 动作 / 剧情,95分钟,中国大陆,18643(万)
100,527,搜索,高圆圆 /姚晨 /赵又廷,2012/7/6,8.2,剧情,117分钟,中国大陆,17309(万)
159,78368,黄飞鸿之英雄有梦,洪金宝 /彭于晏 /王珞丹,2014/11/21,8.1,动作,120分钟,"中国大陆,中国香港,英国",18407(万)
471,248578,百变星君,周星驰 /梁咏琪 /吴孟达,1995/8/19,8.4,喜剧 / 科幻 / 奇幻,92分钟,中国香港,暂无
473,78696,微爱之渐入佳境,杨颖 /陈赫 /张鲁一,2014/12/24,5.7,喜剧 / 爱情,120分钟,中国大陆,28471(万)
126,1314,天使爱美丽,奥黛丽·塔图 /马修·卡索维茨 /吕菲斯,2001/4/25,8.4,爱情,122分钟,"法国,德国",暂无
61,852,浮城谜事,郝蕾 /秦昊 /齐溪,2012/10/19,7.1,爱情,98分钟,"中国大陆,法国",552(万)
492,78176,宫锁沉香,周冬雨 /陈晓 /赵丽颖,2013/8/13,7.9,剧情 / 爱情 / 古装,115分钟,中国大陆,5446(万)
223,78812,为奴十二载,切瓦特·埃加福特 /迈克尔·法斯宾德 /露皮塔·尼永奥,2013/8/30,8.4,剧情,134分钟,"美国,英国",暂无
380,1,鸿门宴传奇,黎明 /张涵予 /刘亦菲,2011/11/29,7.3,剧情 / 动作 / 爱情 / 历史 / 古装,135分钟,"中国大陆,中国香港",13964(万)
16,78065,致命黑兰,佐伊·索尔达娜 /迈克尔·瓦尔坦 /克利夫·柯蒂斯,2013/6/7,8.6,剧情,108分钟,"美国,法国",5020(万)
165,534,王的盛宴,刘烨 /吴彦祖 /张震,2012/11/29,6.4,古装 / 历史,109分钟,中国大陆,7692(万)
70,206352,英雄儿女,田方 /周文彬 /刘尚娴,1964/12/31,暂无评分,剧情 / 战争,112分钟,中国大陆,25(万)
238,26932,拆弹部队,杰瑞米·雷纳 /安东尼·麦凯 /布莱恩·格拉格提,2009/3/17,8.1,剧情 / 动作 / 战争,131分钟,美国,暂无
105,1294,蓝白红三部曲之蓝,朱丽叶·比诺什 /贝努特·里格恩特 /弗罗伦斯·派梅尔,1993/9/8,8.1,剧情 / 爱情 / 音乐,98分钟,"法国,波兰,瑞士",暂无
424,246198,一个勺子,陈建斌 /蒋勤勤 /王学兵,2015/11/20,7.7,剧情 / 喜剧,103分钟,中国大陆,2250(万)
82,1769,快餐车,成龙 /洪金宝 /元彪,1984/8/17,7.3,喜剧 / 动作,108分钟,"中国香港,西班牙",暂无
307,78788,绝命航班,爱德·维斯特维克 /朱珠 /约翰·哈尔夫,2014/3/21,5.9,惊悚 / 灾难,86分钟,中国大陆,3664(万)
207,246644,将错就错,小沈阳 /田亮 /陈小春,2015/3/5,5.8,喜剧 / 爱情,93分钟,中国大陆,3931(万)
362,385,浮城大亨,郭富城 /刘心悠 /杨采妮,2012/5/18,7.3,剧情,104分钟,"中国大陆,中国香港",885(万)
401,248577,大内密探零零发,周星驰 /刘嘉玲 /李若彤,1996/2/16,8.6,喜剧 / 动作 / 剧情 / 爱情,89分钟,中国香港,暂无
237,322,夜·店,徐峥 /李小璐 /乔任梁,2009/7/24,6.8,喜剧,94分钟,中国大陆,1190(万)
266,6274,望夫成龙,周星驰 /关秀媚 /吴君如,1990/2/15,6.8,剧情 / 喜剧,91分钟,中国香港,暂无
207,78220,封门村,徐冬冬 /包小柏 /王良,2014/5/27,4.7,悬疑 / 惊悚,90分钟,中国大陆,557(万)
375,247517,最佳出价,杰弗里·拉什 /吉姆·斯特吉斯 /西尔维娅·侯克斯,2013/1/1,7.2,爱情 / 剧情 / 悬疑,131分钟,意大利,暂无
437,601,四大名捕,邓超 /刘亦菲 /郑中基,2012/7/12,6.9,动作 / 悬疑 / 古装,118分钟,"中国大陆,中国香港",19976(万)
63,136,大追捕,张家辉 /任达华 /文咏珊,2012/3/15,7.8,剧情 / 动作 / 悬疑 / 惊悚,107分钟,"中国香港,中国大陆",4820(万)
50,346,虹猫蓝兔火凤凰,谢娜 /何炅 /杜海涛,2010/2/5,4.4,动画,85分钟,中国大陆,317(万)
382,79231,神笔马良,邵亦琛 /孟祥龙 /洪海天,2014/7/25,7.8,动画 / 家庭,87分钟,中国大陆,5837(万)
360,299265,东方不败风云再起,林青霞 /王祖贤 /于荣光,1993/1/21,7.2,武侠 / 爱情,97分钟,中国香港,暂无
343,3827,喋血街头,梁朝伟 /张学友 /李子雄,1990/8/17,8.1,剧情 / 动作 / 惊悚 / 战争,125分钟,中国香港,暂无
50,13048,蜀山传,郑伊健 /张柏芝 /古天乐,2001/8/9,6.1,武侠 / 动作 / 古装 / 剧情,104分钟,"中国大陆,中国香港",暂无
34,61049,撒娇女人最好命,周迅 /黄晓明 /谢依霖,2014/11/28,8.2,喜剧 / 爱情,95分钟,"中国大陆,中国香港",23012(万)
263,10484,男人四十(4K),张学友 /梅艳芳 /林嘉欣,2002/3/14,7.8,剧情,103分钟,中国香港,暂无
424,940,全城高考,方中信 /乔乔 /谭杰希,2013/2/5,7.6,剧情,93分钟,中国大陆,306(万)
183,18167,董存瑞,张良 /杨启天 /张莹,1955/12/31,暂无评分,剧情 / 传记 / 战争,105分钟,中国大陆,10(万)
46,2488,奇谋妙计五福星,岑建勋 /吴耀汉 /冯淬帆,1983/7/7,7.4,犯罪 / 动作,108分钟,中国香港,暂无
343,246054,太平轮·彼岸,章子怡 /金城武 /宋慧乔,2015/7/30,7.8,剧情 / 爱情 / 灾难,131分钟,中国大陆,5095(万)
483,78308,一路顺疯,陈思诚 /包贝尔 /蒋梦婕,2013/9/29,7.8,喜剧,95分钟,中国大陆,1421(万)
456,20048,鬼域,李心洁 /周俊伟 /刘兆铭,2006/5/26,6.1,恐怖,108分钟,"中国香港,泰国",暂无
347,246433,辩护人,宋康昊 /郭度沅 /吴达洙,2013/12/18,8.8,剧情,127分钟,韩国,暂无(万)
220,55044,刀见笑,徐冲 /宁浩 /熊欣欣,2011/3/17,5.6,动作,90分钟,"中国大陆,中国香港,美国",2214(万)
192,246101,新大头儿子和小头爸爸之秘密计划,刘纯燕 /鞠萍 /董浩,2014/9/26,8.6,动画 / 家庭,87分钟,中国大陆,4230(万)
257,481,半夜不要照镜子,关智斌 /李曼筠 /姜梦茹,2012/6/14,6.3,悬疑 / 惊悚,88分钟,中国大陆,1140(万)
15,330053,妈妈别哭,柳善 /南宝拉 /申东浩,2012/11/15,6.7,剧情,90分钟,韩国,暂无
47,78699,魔警,吴彦祖 /张家辉 /廖启智,2014/4/18,7.2,动作 / 悬疑 / 惊悚 / 犯罪,106分钟,"中国大陆,中国香港",10813(万)
122,11850,搭错车,孙越 /李立群 /江霞,2003/6/21,8,剧情 / 家庭,93分钟,"中国香港,中国台湾",暂无
44,78831,空中营救,连姆·尼森 /朱丽安?摩尔 /斯科特·麦克纳里,2014/9/19,8.6,悬疑 / 惊悚 / 动作,106分钟,"英国,法国,美国",10521(万)
182,78451,我是路人甲,万国鹏 /王婷 /沈凯,2015/7/2,8.2,剧情 / 喜剧,135分钟,中国大陆,6473(万)
33,841,黑金,刘德华 /梁家辉 /钮承泽,1997/12/23,7.6,剧情,126分钟,中国香港,暂无
144,702,神秘世界历险记,刘校妤 /陆揆 /姜广涛,2012/8/10,7.3,动画 / 冒险 / 奇幻,72分钟,中国大陆,2196(万)
210,246218,怨灵,洪秀儿 /姜潮 /倪慕斯,2014/11/13,5.8,恐怖 / 惊悚,90分钟,"中国大陆,韩国",1860(万)
132,4128,黑侠,李连杰 /莫文蔚 /叶芳华,1996/11/9,7,动作,89分钟,中国香港,暂无(万)
63,246364,从天儿降,陈学冬 /张艺兴 /姜雯,2015/12/4,7.5,喜剧 / 科幻 / 爱情,99分钟,中国大陆,5649(万)
284,248939,隐秘而伟大,金秀贤 /朴基雄 /李玹雨,2013/6/5,8.7,动作 / 喜剧 / 剧情,123分钟,韩国,暂无
396,78268,白发魔女传之明月天国,范冰冰 /黄晓明 /赵文卓,2014/7/31,4.5,古装 / 武侠 / 奇幻 / 爱情,103分钟,"中国大陆,中国香港",38905(万)
453,78017,孤岛惊魂2,邓家佳 /陈志朋 /王传君,2013/1/26,4.5,恐怖 / 惊悚 / 悬疑,93分钟,中国大陆,1661(万)
249,901,保持通话,古天乐 /刘烨 /樊少皇,2008/9/25,7.6,动作,100分钟,"中国香港,中国大陆",5549(万)
22,319,未来警察,刘德华 /徐娇 /徐熙媛,2010/3/30,6.6,科幻,99分钟,"中国香港,中国台湾,中国大陆",5897(万)
405,10002,龙在江湖,刘德华 /梁咏琪 /方中信,1998/7/1,7.2,动作,112分钟,中国香港,暂无
238,924,忧郁症,克尔斯滕·邓斯特 /夏洛特·甘斯布 /亚历山大·斯卡斯加德,2011/5/18,6.8,科幻 / 惊悚 / 奇幻 / 剧情,136分钟,"丹麦,瑞典,法国,德国",暂无(万)
397,38396,名扬四海,阿什·布克 /娜图里·劳顿 /凯·帕娜贝克,2009/9/25,8,歌舞,107分钟,美国,暂无
174,79127,枪王之王,古天乐 /吴彦祖 /李冰冰,2010/7/2,7.6,动作 / 悬疑 / 惊悚,118分钟,"中国香港,中国大陆",12658(万)
223,245952,有一个地方只有我们知道,王丽坤 /徐静蕾 /戈登·亚历山大,2015/2/10,7.6,剧情 / 爱情,108分钟,中国大陆,28014(万)
250,60710,我知女人心,刘德华 /巩俐 /袁立,2011/2/3,7,喜剧 / 爱情,117分钟,中国大陆,6535(万)
252,305,特种部队,黛安·克鲁格 /杰曼·翰苏 /伯努瓦·马吉梅尔,2011/11/2,6.4,剧情 / 动作 / 冒险,108分钟,法国,暂无
231,30572,鼠来宝,贾斯汀·朗 /马修·格雷·古柏勒 /杰西·麦卡尼,2007/12/14,8.6,动画 / 喜剧 / 音乐 / 家庭,91分钟,美国,暂无
477,246137,鸣梁海战,柳承龙 /晋久 /赵震雄,2014/12/12,8.9,动作 / 剧情 / 战争,128分钟,韩国,2649(万)
26,76022,最美的时候遇见你,谭松韵 /罗云熙 /吴娜,2015/12/11,6.8,喜剧 / 爱情,89分钟,中国大陆,156(万)
101,565,双子神偷,洪金宝 /蔡卓妍 /钟欣潼,2007/2/18,7.2,动作,101分钟,中国香港,暂无
372,19392,汉江怪物,宋康昊 /裴斗娜 /高雅星,2007/3/8,7.6,剧情 / 恐怖 / 科幻,120分钟,韩国,1430(万)
292,507,忠诚与背叛,刘之冰 /徐箭 /张曦文,2021/11/1,4.4,剧情,92分钟,中国大陆,1778(万)
1,78233,摩登年代,徐峥 /张子枫 /张颂文,2013/8/23,7.2,剧情,93分钟,中国大陆,6835(万)
159,342888,家有虎妻,阴奕彤 /黄子腾 /潘阳,2015/10/10,6.7,喜剧 / 爱情,90分钟,中国大陆,26(万)
163,248551,白雪公主之神秘爸爸,阎萌萌 /夏侯落枫 /高明钰,2015/8/14,8.3,喜剧 / 动画 / 冒险,80分钟,中国大陆,1151(万)
92,15869,飞虎队,刘威 /李雪健 /张丰毅,1995/1/1,6.3,战争,101分钟,"中国大陆,中国香港",暂无
182,257214,告密者,道恩·强森 /巴里·佩珀 /乔·博恩瑟,2013/2/21,6.6,犯罪 / 剧情,112分钟,美国、阿联酋,暂无(万)
96,13447,花好月圆,钟镇涛 /方力申 /葛民辉,2004/2/5,5.9,喜剧 / 搞笑 / 古装 / 爱情,97分钟,中国香港,暂无
6,827,非常营救,赵文瑄 /任帅 /汪飏,2012/9/21,4.5,剧情 / 悬疑,90分钟,中国大陆,136(万)
397,600,鸡毛信,舒适 /蔡元元 /李保罗,1954/2/1,7.1,剧情,77分钟,中国大陆,12(万)
465,13608,百万美元宝贝,克林特·伊斯特伍德 /希拉里·斯万克 /摩根·弗里曼,2004/12/15,8.2,剧情 / 运动,132分钟,美国,暂无
145,78359,庞贝末日,基特·哈灵顿 /凯瑞-安·莫斯 /艾米莉·布朗宁,2014/8/15,8.4,剧情,105分钟,"加拿大,德国,美国",9748(万)
194,247577,全能囧爸,罗京民 /孙序搏 /于非,2015/3/5,8.3,喜剧,95分钟,中国大陆,83(万)
85,78457,大话天仙,孙俪 /郑中基 /郑伊健,2014/2/2,4,喜剧 / 奇幻 / 古装,91分钟,"中国大陆,中国香港",2959(万)
268,49372,东风雨,柳云龙 /范冰冰 /李小冉,2010/4/21,6.4,剧情,117分钟,中国大陆,2984(万)
377,78036,愤怒的小孩,王一鸣 /肖逾榛 /张嘉益,2013/1/29,7.6,喜剧 / 家庭,97分钟,中国大陆,837(万)
154,246007,可爱的你,杨千嬅 /古天乐 /何涴潆,2015/3/20,9,剧情,113分钟,中国大陆,2219(万)
58,37868,神枪手,黄晓明 /任贤齐 /陈冠希,2009/4/9,5.8,动作,87分钟,中国香港,暂无
174,859,追击者,金允石 /河正宇 /徐英姬,2008/2/14,8.3,剧情 / 惊悚 / 犯罪,125分钟,韩国,暂无
309,2010,新上海滩,张国荣 /刘德华 /宁静,1996/7/13,7.3,动作 / 惊悚 / 犯罪,96分钟,中国香港,暂无
494,78329,别惹我,罗伯特·德尼罗 /米歇尔·菲佛 /汤米·李·琼斯,2014/3/7,8.1,喜剧 / 动作 / 惊悚 / 犯罪,111分钟,"法国,美国",5650(万)
317,339675,新少林五祖,李连杰 /邱淑贞 /谢苗,1994/2/5,7.2,动作,95分钟,中国香港,暂无
107,246592,果宝特攻之水果大逃亡,赖虹宇 /祖晴 /鞠月斌,2016/1/23,8.3,动画 / 冒险 / 喜剧,98分钟,中国大陆,834(万)
218,78507,屠魔战士,阿伦·伊克哈特 /比尔·奈伊 /伊冯娜·斯特拉霍夫斯基,2015/5/26,7.5,动作 / 科幻 / 奇幻,93分钟,"美国,澳大利亚",4696(万)
499,78397,封门诡影,葛天 /张铎 /刘一莹,2015/3/13,4.5,惊悚 / 恐怖 / 悬疑,90分钟,中国大陆,2577(万)
119,78187,赛尔号大电影3之战神联盟,杨欧 /张安琪 /樊俊航,2013/7/12,8,动画 / 家庭 / 冒险,103分钟,中国大陆,7638(万)
359,6585,特警新人类,谢霆锋 /冯德伦 /李灿森,1999/6/18,6.6,动作,113分钟,中国香港,暂无
432,342978,嫌疑人,孔刘 /朴熙顺 /赵成夏,2013/12/24,7.3,动作,137分钟,韩国,暂无
267,339564,棋王,梁家辉 /岑建勋 /杨林,1992/9/25,7.7,剧情,109分钟,中国香港,暂无
154,246155,飓风营救3,连姆·尼森 /福里斯特·惠特克 /玛姬·格蕾斯,2015/3/20,8.2,动作 / 惊悚 / 犯罪,104分钟,法国,20394(万)
402,19849,鬼影,阿南达·爱华灵咸 /娜特慧兰·塔美 /Abhijati 'Meuk' Jusakul,2004/9/9,7.6,悬疑 / 恐怖,97分钟,泰国,暂无
115,858,建筑学概论,韩佳人 /李帝勋 /裴秀智,2012/3/22,7.3,爱情,118分钟,韩国,暂无
369,138,绣花鞋,林心如 /惠英红 /莫小奇,2012/3/31,6.8,惊悚,86分钟,中国大陆,4342(万)
408,78052,电梯惊魂,蓝正龙 /周秀娜 /谢君豪,2013/2/22,5,悬疑 / 惊悚,88分钟,中国大陆,2212(万)
500,1340,罗拉快跑,弗朗卡·波滕特 /莫里兹·布雷多 /路德格·皮斯特,1998/8/20,7.8,动作 / 惊悚 / 犯罪,81分钟,德国,暂无(万)
297,75252,美国战舰,马里奥·范·皮布尔斯 /卡尔·韦瑟斯 /约翰娜·沃茨,2012/5/15,6.6,科幻 / 战争,85分钟,美国,暂无
491,321044,死神的十字路口,玛妮娜·坎姆雯 /阿萍雅·萨库尔加伦苏 /赖拉·邦雅淑,2008/4/25,7.3,恐怖,111分钟,泰国,暂无
169,65525,功夫熊猫感恩节特辑,达斯汀·霍夫曼 /安吉丽娜·朱莉 /杰克·布莱克,2010/11/24,7.6,动画,21分钟,美国,暂无
445,880,新妈妈再爱我一次,陆毅 /景甜 /郝好,2012/11/9,6.2,剧情 / 爱情 / 家庭,99分钟,中国大陆,579(万)
138,2737,奇迹,成龙 /梅艳芳 /归亚蕾,1989/6/15,7.6,剧情,126分钟,中国香港,暂无
200,12905,赌侠大战拉斯维加斯,陈百祥 /张家辉 /刘德华,1999/8/5,6.6,喜剧,93分钟,中国香港,暂无
426,78772,闺蜜,陈意涵 /薛凯琪 /杨子姗,2014/7/30,8,喜剧 / 爱情,118分钟,中国大陆,20474(万)
389,239003,舞出我人生,查宁·塔图姆 /珍娜·迪万-塔图姆 /德鲁·西德拉,2009/3/24,7.9,爱情 / 音乐,104分钟,美国,暂无
285,25,特工的特别任务,梅格·瑞恩 /科林·汉克斯 /安东尼奥·班德拉斯,2010/6/4,6.2,喜剧 / 动作,97分钟,德国、美国,909(万)
296,337500,擦枪走火,喻恩泰 /倪虹洁 /王景春,2015/12/10,7.3,喜剧 / 爱情,89分钟,中国大陆,552(万)
179,78887,考拉大冒险,罗伯·施奈德 /伊冯娜·斯特拉霍夫斯基 /布莱特·迈克肯兹,2014/5/1,7.9,动画 / 家庭 / 冒险,85分钟,"韩国,美国",2883(万)
113,246343,怪谈,李治廷 /文咏珊 /朱珠,2015/1/23,5.6,惊悚,88分钟,中国大陆,744(万)
72,23524,老千,曹承佑 /金惠秀 /李水京,2006/9/28,7.4,剧情 / 犯罪,139分钟,韩国,暂无
250,246337,神探驾到,古天乐 /张翰 /曾志伟,2015/2/6,3.2,喜剧 / 爱情 / 悬疑,103分钟,中国大陆,3715(万)
298,19260,终极斗士2,迈克尔·加·怀特 /斯科特·阿金斯 /艾力 丹克,2007/1/16,6.8,剧情 / 动作 / 犯罪 / 运动,98分钟,美国,暂无
102,246287,爸爸去哪儿2,黄磊 /黄忆慈 /陆毅,2015/2/19,7.8,喜剧 / 家庭,97分钟,中国大陆,22283(万)
73,247767,荒蛮故事,里卡杜·达林 /艾丽卡·里瓦斯 /达里奥·葛兰帝内提,2015/4/19,8.5,惊悚 / 剧情 / 喜剧,122分钟,"阿根廷,西班牙",暂无
270,78603,人间·小团圆,古天乐 /梁咏琪 /曾志伟,2014/5/8,7.1,剧情 / 家庭 / 情感 / 伦理,93分钟,"中国香港,中国大陆",1415(万)
436,813,突袭,伊科·乌艾斯 /唐尼·阿兰西亚 /Ananda George,2011/9/8,7.5,动作 / 惊悚 / 犯罪,101分钟,"印度尼西亚,美国",暂无(万)
49,4047,花旗少林,周润发 /吴倩莲 /秦汉,1994/1/29,6.8,奇幻 / 动作 / 爱情,105分钟,中国香港,暂无
136,247613,低俗喜剧,杜汶泽 /郑中基 /陈静,2012/8/9,7,喜剧,93分钟,中国香港,暂无(万)
363,15110,鬼打鬼,洪金宝 /钟发 /梁雪薇,1980/12/24,7,喜剧 / 动作 / 恐怖 / 奇幻,102分钟,中国香港,暂无
308,2992,的士速递,萨米·纳塞利 /弗雷德里克·迪芬塔尔 /玛丽昂·歌迪亚,1998/4/8,7.7,喜剧 / 动作 / 犯罪,86分钟,法国,暂无(万)
241,248012,星语心愿之再爱,董维嘉 /王传君 /陈亦飞,2015/9/11,8,爱情 / 奇幻,90分钟,中国大陆,520(万)
453,755,红河谷,宁静 /邵兵 /应真,1996/12/31,7.5,剧情,115分钟,中国大陆,3700(万)
255,21293,卑劣的街头,赵寅成 /千虎珍 /南宫珉,2006/6/15,7.7,犯罪 / 动作 / 剧情,141分钟,韩国,暂无
126,247511,土豪520,吴镇宇 /姚星彤 /马天宇,2015/5/21,5.8,喜剧 / 爱情,100分钟,中国大陆,3010(万)
257,78483,警察日记,王景春 /孙亮 /侯岩松,2014/3/21,7.1,剧情 / 悬疑 / 惊悚 / 犯罪,113分钟,中国大陆,177(万)
119,268,异度空间,张国荣 /林嘉欣 /李子雄,2005/3/25,7.4,悬疑 / 恐怖 / 爱情,100分钟,中国香港,312(万)
142,60673,蓝色骨头,尹昉 /倪虹洁 /黄轩,2014/10/17,7.5,剧情,101分钟,中国大陆,402(万)
481,29386,终结冬日,朗·普尔曼 /詹姆斯·勒格罗 /康妮·布里登,2006/9/11,4.3,惊悚 / 恐怖,101分钟,"美国,冰岛",暂无(万)
227,226991,狼牙山五壮士,李长华 /高保成 /李力,1958,7.2,剧情,85分钟,中国大陆,暂无
250,14391,笑林小子,林志颖 /张震岳 /秦沛,1994/4/15,8.7,喜剧,95分钟,"中国香港,中国台湾",暂无
407,5992,北京乐与路,耿乐 /吴耀汉 /舒淇,2001/10/25,6.9,音乐 / 青春 / 剧情,109分钟,中国香港,暂无
184,60990,和声,金允珍 /罗文姬 /姜艺媛,2010/6/13,8.4,剧情,115分钟,韩国,暂无
261,78446,暴疯语,刘青云 /黄晓明 /方中信,2015/4/3,7.3,悬疑 / 惊悚,90分钟,中国大陆,4668(万)
320,602,大武当之天地密码,赵文卓 /杨幂 /樊少皇,2012/7/6,6.3,动作 / 喜剧 / 冒险,97分钟,"中国大陆,中国香港",3789(万)
183,14392,霸王花,惠英红 /胡慧中 /罗芙洛,1988/6/3,6.7,动作 / 剧情,91分钟,中国香港,暂无
94,55380,老兵新传,王辛 /仲星火 /顾也鲁,2021/11/1,暂无评分,剧情,111分钟,中国大陆,1(万)
101,13183,海岸线,张东健 /安爽焕 /柳海真,2002/11/22,7.2,剧情 / 动作 / 战争,91分钟,韩国,暂无
389,776,危险关系,章子怡 /张东健 /张柏芝,2012/9/27,7.1,爱情,110分钟,"中国大陆,韩国,新加坡",6251(万)
24,903,荒村客栈,何美钿 /关智斌 /薛山,2008/8/15,4.1,惊悚 / 悬疑,106分钟,中国大陆,1546(万)
316,33072,进化外星人,Sandra Eloani /Ricky Warwick /玛丽·安托瓦内特,2008/9/28,3.3,恐怖,91分钟,美国,暂无
493,240068,红色娘子军,祝希娟 /王心刚 /向梅,1961/12/31,暂无评分,战争,115分钟,中国大陆,8(万)
309,157,匹夫,黄晓明 /张译 /张歆艺,2012/4/23,6.6,剧情 / 动作 / 战争 / 西部,105分钟,中国大陆,2630(万)
427,24087,的士速递4,萨米·纳塞利 /弗雷德里克·迪芬塔尔 /玛丽昂·歌迪亚,2007/10/4,6.6,喜剧 / 动作 / 犯罪,91分钟,法国,1400(万)
130,78076,止杀令,赵有亮 /耿乐 /李小冉,2013/3/22,6.1,剧情 / 动作 / 历史 / 战争,108分钟,中国大陆,449(万)
353,11459,最佳拍档,许冠杰 /麦嘉 /张艾嘉,1982/1/16,7.4,喜剧 / 动作 / 犯罪,96分钟,中国香港,暂无
86,331922,愤怒的伦理学,文素丽 /郭度沅 /金泰勋,2013/2/21,5.8,剧情 / 惊悚,110分钟,韩国,暂无
58,78201,赤焰战场2,布鲁斯·威利斯 /约翰·马尔科维奇 /玛丽·露易斯·帕克,2013/11/15,8.6,喜剧 / 动作 / 犯罪,115分钟,"美国,法国,加拿大",5577(万)
281,79135,碟仙诡谭,方力申 /洪乙心 /韩雪薇,2014/8/8,5.1,惊悚,99分钟,中国大陆,1988(万)
167,14516,冬荫功,托尼·贾 /阮明智 /派特察泰·王卡姆劳,2005/8/11,7.3,动作 / 犯罪,111分钟,泰国,暂无
7,3570,精武门,李小龙 /苗可秀 /田俊,1972/3/22,8.3,剧情 / 动作 / 爱情 / 惊悚,102分钟,中国香港,暂无
313,645,神探亨特张,张立宪 /宁财神 /顾小白,2012/7/20,7,动作 / 犯罪,90分钟,中国大陆,775(万)
